"Latitude (dec degrees lat-lon)","Longitude (dec degrees lat-lon)","Line","Station","Year","Month","Day (day)","anoSST","rlduration","Nitracline (m)","IntChla (mg/m²)","IntPP","Chlalow1um","Chla1-3um","Chla3-8um","Chla8-20um","ChlaLarger20um","DivinylChla","Fucoxanthin","Hexanoyloxyfucoxanthin","Prochlorococcus (number/ml)","Synechococcus (number/ml)","HeteroBacteria (number/ml)","Picoeukaryotes (number/ml)","ZooDisplace","calanoid","eucalanids","harpacticoida","poecilostomatoids","oithona","nauplii","euphausiids","pyrosomes","salps","doliolids","Sardine-egg","Anchovy-egg","Sardine-larvae (num/10m²)","Anchovy-larvae (num/10m²)"
"33.18462","-118.38708","90","37","2006","7","14","1.8414860040089","5","-0.047943833198279","-0.007466941","","","","","","","","","","-0.43172642479363","-0.030496041760968","0.26306966361317","0.20903007317098","-0.363048159","0.72977760673335","0.2680728201871","1.0647172514072","-0.69957303717509","0.25661121629561","0.28451572052422","-0.24980359046655","-0.28200843998792","-0.50462227489333","-0.54349680814536","","","",""
"33.18462","-118.38708","90","37","2014","7","6","1.8997301419877","2","-0.10107613911425","-0.319145063","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.185","-118.3866667","90","37","2006","7","14","1.8414860040089","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.3242584756653",""
"33.2435","-117.46542","92","26","2020","7","12","2.0498768702121","4","","0.315588144","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.2435","-117.46542","92","26","2020","7","13","2.1034225902339","5","","","","-0.34091500119463","0.17206451790154","0.32296632819685","0.66152653322861","0.8429260159811","","","","","","","","","","","","","","","","","","","","","",""
"33.2435","-117.46542","92","26","2020","10","11","1.3991613653783","1","","","","0.16617851351058","0.4807569963357","0.40282398710367","0.65673706303405","0.16427875529421","","","","","","","","","","","","","","","","","","","","","",""
"33.245","-121.4433333","83","70","2016","4","11","1.694148036695","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.8460488358289","-0.90292988559559"
"33.24509","-121.44283","83","70","2016","4","11","1.694148036695","8","","","","-0.45524249454669","-0.63097258222182","-0.54783369498407","-0.63380124277675","-0.47611644677363","","","","0.2260441784588","-0.50654311677679","-0.10342356514224","-0.67915842526673","-0.6385079","","","","","","","","","","","","","",""
"33.24509","-121.44283","83","70","2016","4","10","1.4130854684692","7","1.0116580115312","-0.136555054","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.24509","-121.44283","83","70","2020","10","23","1.3875144403902","8","","","","0.055088898719506","0.39162077547872","0.21805295633971","0.61588250067617","0.53180001299897","","","","","","","","","","","","","","","","","","","","","",""
"33.24509","-121.44283","83","70","2020","10","22","1.5136543816235","7","","0.114346353","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.24509","-121.44283","83","70","2014","7","19","1.4716540129146","1","0.1503701457645","-0.076187879","","-0.29557413414065","-0.21042261154648","-0.31067552937772","-0.37203812914679","-0.6945231755104","","","","0.40389339717396","0.028826094459645","0.0059063257842986","-0.40805216095034","","","","","","","","","","","","","","",""
"33.25","-123","80","87","2016","4","15","1.9424663033994","12","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.86482331849475","","",""
"33.25","-122.75","81","84","2016","4","15","1.9223666124995","13","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.86251126033612","","",""
"33.25","-121.5","83","71","2016","4","11","1.6349474462724","8","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.98714355341981","-0.13562744211854","",""
"33.25","-121.25","84","68","2016","4","12","1.7687567822246","9","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.0756854562112","-0.33459958563742","",""
"33.25","-124.25","77","100","2016","4","14","2.1808682371333","7","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.46648928158125","","",""
"33.25","-118.2483","90","35","1984","7","12","1.1939902674394","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.790757217908",""
"33.25","-118","91","32","1997","7","7","1.5980440916158","3","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.4501607442309","","",""
"33.25","-118.25","90","35","1997","7","7","1.573696841152","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.28136107119804","",""
"33.25","-119.75","87","51","2015","4","12","1.4843115266403","6","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.0448412922118","-1.4702475608263","",""
"33.25","-118.25","90","35","2015","6","21","1.5969137132771","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.28136107119804","",""
"33.25","-118.5","89","38","2015","6","21","1.5288170543313","2","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.46110310619493","-0.49566591938044","",""
"33.25128","-118.24971","90","35","2016","11","11","1.561018737123","2","-0.45861284790798","0.023915486","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.25128","-118.24971","90","35","2016","11","12","1.6097262354775","3","","","","-1.0311951021752","0.25096274139846","-0.053154584955777","1.0648826662596","1.2214949537954","-0.27901710032908","0.48607498475005","-0.15562097232714","-0.25821320271514","0.25535830898376","0.3565544436337","-0.063706366332146","","-1.1112977370964","-1.4060376373585","-1.1578989813278","-0.056234418789526","-0.60132584345775","0.063412385086438","-0.91620982946542","-0.12843908878041","-0.3948619771927","1.1275275546641","","","",""
"33.25128","-118.24971","90","35","2020","10","16","1.9099267982011","6","","","","-0.075004837200383","-0.12497539953726","0.090855460086267","-0.10307016296804","-0.29023985151513","0.033293905744589","0.043715836289597","-0.052550650614261","","","","","","-0.41362524334738","-1.4060376373585","-1.1578989813278","-0.46685684447888","-0.56008419358586","-0.26698900777295","-0.37933181145721","-0.12843908878041","-0.3948619771927","0.76868439278288","","","",""
"33.25128","-118.24971","90","35","2020","10","15","1.8423410114818","5","","0.081716539","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.25128","-118.24971","90","35","2014","7","6","2.4162663662039","6","","-0.482877598","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.25128","-118.24971","90","35","1997","7","7","1.7977358219518","3","0.19183393877423","0.139595473","-0.1191227","","","","","","","","","","","","","-0.346794677","","","","","","","","","","","","","",""
"33.25128","-118.24971","90","35","1983","9","13","1.8234738232992","4","0.49214849500125","0.001594515","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.25166667","-118.25","90","35","2006","7","14","1.5828909075074","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7850059356388","0.39646200119922"
"33.25333333","-118.2483333","90","35","1997","7","7","1.7977358219518","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.5318201087502",""
"33.32286","-119.66327","87","50","2020","10","18","1.9264447261293","6","","","","-0.12846477119262","-0.1156388855945","-0.11489076545481","0.081784517293672","-0.039420986470201","","","","","","","","","","","","","","","","","","","","","",""
"33.32286","-119.66327","87","50","2020","7","20","1.9235718953267","19","","","","0.088739492443763","0.40062174582528","0.24742342776554","0.38570436305333","0.13898527702305","","","","","","","","","","","","","","","","","","","","","",""
"33.32286","-119.66327","87","50","2020","10","17","1.8537346466735","5","","-0.122009229","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.32286","-119.66327","87","50","2020","7","19","2.2669004429705","18","","-0.078869029","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.38824","-124.32289","77","100","1998","2","9","1.5958705543717","5","0.86486389749101","0.058256202","","","","","","","","","","","","","","-0.684627728","","","","","","","","","","","","","",""
"33.38824","-124.32289","77","100","2016","4","13","2.127498912","12","0.53101117813364","-0.100643374","-0.181575301","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.38824","-124.32289","77","100","2016","4","14","2.2511480893112","13","","","","","","","","","","","","0.15412071740752","-0.74883738940923","-0.22016355752495","-0.50857992456982","-0.857259186","","","","","","","","","","","","","",""
"33.38824","-124.32289","77","100","1984","1","15","1.6095664623489","4","0.35679653803834","-0.165462282","","","","","","","","","","","","","","0.331360377","","","","","","","","","","","","","",""
"33.38833333","-124.3216667","77","100","2016","4","14","2.2511480893112","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.4293214339548",""
"33.41795","-117.90582","90","30","2016","11","12","1.6256770919734","3","","","","-0.010807644228011","0.084052513290803","0.15860825269851","0.83436122037208","0.39572235007874","0.17845905916278","0.0027608359547351","-0.26513010846166","","","","","","-1.4202955709167","0.37088918735074","-0.86661206944998","-0.92884757737483","-1.0788563310074","0.68681935681432","-1.1817803817869","","1.8122057736886","1.4731790159747","","","",""
"33.41795","-117.90582","90","30","2016","11","11","1.633951903532","2","0.12454708194074","0.131733979","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.41795","-117.90582","90","30","2020","10","16","1.9882270724091","6","","0.427099212","","","","","","","","","","","","","","","-0.48910598263173","-1.1343120976956","-0.86661206944998","-0.29147855240672","-0.58151147190383","0.061486193274492","-0.21680371993404","","-0.49757702744134","-0.91550797997175","","","",""
"33.41795","-117.90582","90","30","2020","10","17","1.9535129364893","7","","","","0.20499277530343","0.36042701434111","0.51494638500428","0.50759712451634","0.39609810611648","0.027191383832135","0.34518351677694","0.22365075880299","","","","","","","","","","","","","","","","","","",""
"33.41795","-117.90582","90","30","1992","4","18","2.6855478516835","18","0.26398996291493","-0.014097981","","","","","","","","","","","","","","-0.509326494","","","","","","","","","","","","","",""
"33.41795","-117.90582","90","30","1983","9","13","1.9358829323817","4","0.86044828776896","-0.056533412","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.41795","-117.90582","90","30","2014","7","12","1.6431864485664","9","0.19094552792518","-0.20950948","0.151024996","-0.22350123031544","-0.59176374560872","-0.36371985938473","-0.94526520396903","-0.22774032322247","-0.069943596676647","-0.48035572684153","-0.68469424953652","0.33132994220285","-0.13770168326299","-0.11123655324129","-0.38684838262452","0.051577212","-0.27398811988046","-0.10492574638237","0.953551669712","0.34408316155587","-0.090326264500593","0.23079086679239","-0.12862247686405","-0.5340896166315","1.1000409740502","1.9309546400012","","","",""
"33.41795","-117.90582","90","30","2007","7","4","1.5257339359803","1","-0.005774605124618","-0.024612677","0.044571849","","","","","","","","","","","","","-0.263693222","-0.33326996476823","1.5501129755743","0.62323579403314","0.4376677889688","0.17263334796977","0.32944179074007","-0.32651680702637","-0.5340896166315","1.6455446824815","-0.46243645200096","","","",""
"33.41833","-117.905","90","30","1992","4","18","2.6855478516835","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9958397799389","0.29289879321979"
"33.41833333","-117.9066667","90","30","2014","7","12","1.6431864485664","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.2442028174849","0.17377725044803"
"33.48166667","-122.5316667","80","80","2005","7","13","1.4483405284896","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.1143941866956"
"33.48333","-122.53335","80","80","2005","7","13","1.4483405284896","1","","","","","","","","","","","","","","","","-0.457900733","","","","","","","","","","","","","",""
"33.48333","-122.5333","80","80","1996","2","12","2.1686424824954","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.80115766982452"
"33.48333","-122.53335","80","80","2005","7","14","1.3856980861748","2","0.83865737447972","0.083237556","","","","","","","0.059960386768962","-0.13843671921958","-0.37510445475293","-0.33415174305187","-0.86874279937705","-0.0088901036653466","-0.58361150426189","","","","","","","","","","","","","","",""
"33.48333","-122.53335","80","80","1996","2","12","2.1686424824954","4","1.2613950753572","-0.122224419","-0.128751428","","","","","","","","","","","","","-0.457542952","","","","","","","","","","","","","",""
"33.48333","-122.53335","80","80","1994","10","12","3.6406941088023","3","1.0265591756097","-0.064474136","","","","","","","","","","","","","","-0.164074147","","","","","","","","","","","","","",""
"33.48462","-117.76808","90","28","1983","9","13","1.9358829323817","4","0.47455611493465","0.051214792","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.48462","-117.76808","90","28","1992","4","18","2.6855478516835","18","0.4563148676254","-0.193818447","","","","","","","","","","","","","","-0.689092349","","","","","","","","","","","","","",""
"33.48462","-117.76808","90","28","2014","7","12","1.6431864485664","9","0.29652845468531","-0.223199823","","","","","","","","-0.36049044637775","-0.47344862262906","-0.0092504085271639","-0.04210485378725","0.079403133329611","-0.10837450017328","0.046544","-1.0446209031672","-0.56048170692748","1.888553169332","-0.22202237122146","-0.39780823915634","1.0074787473649","-0.56003009535679","-0.13951724175744","-0.49482297245328","1.4276763692624","","","",""
"33.48462","-117.76808","90","28","2014","7","6","2.539628413795","3","","-2.098023937","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.48462","-117.76808","90","28","2007","7","4","1.5257339359803","1","-0.010078912023015","0.149516835","","","","","","","-0.96845510502994","-0.098822497907153","0.12692182749234","-0.3138576202458","-0.46153656157881","-0.45741323817215","-0.44061246822094","-0.072892289","1.5239914467247","0.16102789666321","-0.57889251816598","0.45250012877951","1.047408125608","-0.3535571553689","-1.7195316100573","-0.13951724175744","-0.49482297245328","-0.5470289654391","","","",""
"33.48462","-117.76808","90","28","2016","11","12","1.6256770919734","3","","","","","","","","","-0.10878987585718","-0.25926337132187","-0.39331555105129","","","","","","-1.5307490980922","-0.49178411274377","-0.51809906268343","-0.86673158126962","-1.0133279335609","0.64433062512096","-1.0606788159273","","1.57497256764","1.4969108057777","","","",""
"33.48462","-117.76808","90","28","2016","11","11","1.633951903532","2","0.040780592312644","0.108082991","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.48462","-117.76808","90","28","2020","10","17","1.9535129364893","7","","","","","","","","","0.49327011547079","0.35048344867238","0.33250142246354","","","","","","","","","","","","","","","","","","",""
"33.48462","-117.76808","90","28","2020","10","16","1.9882270724091","6","","0.021123149","","","","","","","","","","","","","","","-1.0001229666914","-0.49178411274377","-0.51809906268343","-0.14340787273766","-0.90993344103418","-2.118366334703","-0.54893599590379","","-0.092645445155291","-0.82120606527891","","","",""
"33.485","-117.7683333","90","28","2007","7","4","1.5257339359803","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.4196560082091","-0.22499845959843"
"33.485","-117.7683","90","28","1992","4","18","2.6855478516835","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.921991408501","0.36087708267678"
"33.48666667","-117.765","90","28","2014","7","12","1.6431864485664","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9036045330955","0.54449301924983"
"33.48953","-119.3191","87","45","2020","7","20","1.7804570319274","19","","","","0.50063122102849","0.78957101398514","0.99011633870146","1.4959940251785","1.3424004437387","","","","","","","","","","","","","","","","","","","","","",""
"33.48953","-119.3191","87","45","2020","10","17","2.1523371223154","5","","","","0.056370212487867","-0.025674252134145","-0.015926738855037","0.23406168400699","-0.061505228605446","","","","","","","","","","","","","","","","","","","","","",""
"33.48953","-119.3191","87","45","2020","10","16","2.1570858586567","4","","0.045047985","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.48953","-119.3191","87","45","2020","7","19","2.0984011969344","18","","0.24695147","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.48953","-119.3191","87","45","2016","11","12","1.557845952","4","0.33785849094071","-0.037312455","-0.067226272","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.48953","-119.3191","87","45","2016","11","13","1.451840555163","5","","","","-0.33096369563147","-0.2782314373179","-0.48452496696967","-0.017631504675408","-0.093250921749264","","","","","","","","","","","","","","","","","","","","","",""
"33.49462","-117.74741","90","28","2016","11","11","1.6923702599485","3","","-0.223242282","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.49462","-117.74741","90","28","2007","7","4","1.7172624763901","2","","","","","","","","","","","","","","","","-0.593062654","","","","","","","","","","","","","",""
"33.49462","-117.74741","90","28","2007","7","5","1.9633593702494","3","","-0.073203546","","","","","","","","-0.028959156052468","0.13937138591016","","","","","","","","","","","","","","","","","","",""
"33.49462","-117.74741","90","28","2014","7","12","1.6942986071992","9","","-0.471810025","","","","","","","","","","","","","","-0.583078433","","","","","","","","","","","","","",""
"33.49462","-117.74741","90","28","2020","10","16","2.2119245667172","6","","-0.025147003","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.5","-120.75","84","61","2019","4","27","1.4571634101543","4","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.7316761630897","-0.78118458562302","",""
"33.5","-124","77","96","2016","4","14","2.2221506141707","12","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.6928325359569","","",""
"33.5","-122.75","79","82","2016","4","15","1.9846263112659","12","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.1057383321447","","",""
"33.5","-122.5","80","80","2016","4","15","1.7221144875519","13","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.006506487035","","",""
"33.5","-121","83","63","2016","4","12","1.8453779135944","9","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.1975068427212","-0.30738731128862","",""
"33.5","-122.25","81","77","2016","4","15","1.4335592070962","13","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.0708678617691","","",""
"33.5","-120.75","84","61","2014","7","19","2.2338353031596","5","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.47318137131448","","",""
"33.5","-117.75","90","28","2014","7","12","1.6431864485664","9","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.13452714795446","-0.58683614932398","",""
"33.5","-119.5","86","47","1998","3","26","1.2979693706788","5","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9346559564584","-1.7569172079993","",""
"33.5","-122","81","74","1997","3","20","1.6967328737295","3","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.123581393303","","",""
"33.5","-118.25","89","33","1997","7","8","1.612432702438","4","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.4308938262932","","",""
"33.5","-118","89","30","1997","7","8","1.6797253996853","4","","","","","","","","","","","","","","","","","","","","","","","","","","","1.274522068582","","",""
"33.57833333","-120.755","83","60","2015","7","22","1.8145691793742","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.8832249666755","-1.4789616103771"
"33.57833333","-120.755","83","60","2014","11","18","1.8443114424562","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.32995355863312","-0.54680863476368"
"33.57842","-120.75443","83","60","2014","11","18","1.8443114424562","4","0.127205140093","-0.272412752","-0.079790028","-0.10820749912425","-0.059127972588212","-0.13811207903489","-0.37480498359025","-1.1355305012236","","","","0.19840430452548","0.41244063496843","0.041692407095384","-0.084203618465973","-0.351703657","","","","","","","","","","","","","",""
"33.57842","-120.75443","83","60","2004","1","16","1.2953758544515","5","1.3838745266769","-0.19080254","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.57842","-120.75443","83","60","2015","7","22","1.8145691793742","14","0.64770472484814","-0.231168194","","-0.15761667169828","-0.29562159665534","-0.40369198339892","-0.81048080186348","-1.9784983551931","","","","0.97123889495152","0.46886083009648","0.090445860959289","-0.22133583576777","-0.322129802","","","","","","","","","","","","","",""
"33.65619","-118.97425","87","40","2014","3","8","1.443877752485","1","","","","-0.12768414025039","-0.18456528294987","-0.29114120786077","","0.45423323352206","","","","","","","","","","","","","","","","","","","","","",""
"33.65619","-118.97425","87","40","2016","11","13","1.6478012591468","5","","","","0.11424482153702","0.020302910986576","0.010607675826605","0.26582420092543","0.76892749379086","","","","-0.64906042507198","-0.23373136667579","0.2033016037901","-0.11336706139697","","","","","","","","","","","","","","",""
"33.65619","-118.97425","87","40","2016","11","12","1.6199742123675","4","-0.16560587446739","0.083817129","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.67442","-118.08369","89","30","2016","11","12","1.5696681314902","2","","0.085992213","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.67442","-118.08369","89","30","2020","10","16","1.7532417144653","4","","-0.046033286","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.72158","-123.63335","77","90","2016","1","20","1.7763130276185","5","","","","","","","","","","","","","","","","0.52251419","","","","","","","","","","","","","",""
"33.72158","-123.63335","77","90","2016","4","14","2.1293084642731","12","","","","","","","","","","","","0.44520869704799","-0.56393014804771","-0.2613493520497","-0.46959185710507","-0.104957664","","","","","","","","","","","","","",""
"33.72158","-123.63335","77","90","2016","11","19","1.6351431470867","11","0.55108273711945","-0.025005014","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.72158","-123.63335","77","90","2016","4","13","2.0573902154959","11","0.19753620705235","-0.057435156","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.72158","-123.63335","77","90","2016","1","21","1.4085696780315","6","0.41834593357753","0.001792913","","","","","","","","","","0.043205352728172","0.096669291453389","0.10820725861781","-0.26785663346846","","","","","","","","","","","","","","",""
"33.72158","-123.63335","77","90","2015","4","18","1.4290487525742","2","0.29150968710434","0.05335769","","","","","","","","","","0.17091417419816","-0.043163990183265","0.0020452441343544","7.6423288207561E-5","","","","","","","","","","","","","","",""
"33.72158","-123.63335","77","90","2015","4","17","1.3513338229709","1","","","","","","","","","","","","","","","","0.99837644","","","","","","","","","","","","","",""
"33.74509","-120.40923","83","55","1984","5","29","1.6846597709755","4","","","","","","","","","","","","","","","","-0.405825978","","","","","","","","","","","","","",""
"33.74509","-120.40923","83","55","1984","5","30","1.6763530631706","5","0.76653564261401","-0.575910919","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.74509","-120.40923","83","55","1998","8","16","1.3724488493538","6","","","","","","","","","","","","","","","","0.041486786","","","","","","","","","","","","","",""
"33.74509","-120.40923","83","55","1998","6","21","1.3889679309756","5","","","","","","","","","","","","","","","","-0.068728694","","","","","","","","","","","","","",""
"33.75","-122","80","72","1997","3","20","1.7910311788637","3","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.2637780535983","","",""
"33.75","-122.25","79","75","1997","3","20","1.9355630826817","3","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.1021012044027","","",""
"33.75","-120.25","84","53","1998","3","26","1.3131751083931","5","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5123444825663","-1.3192775762876","",""
"33.75","-120","84","51","1998","3","26","1.3884991782162","5","","","","","","","","","","","","","","","","","","","","","","","","","","","1.442655012532","-1.7395449128073","",""
"33.75","-118.5","87","34","2015","4","11","1.2525812006571","1","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.49862190390796","1.0381569104699","",""
"33.75","-119.75","85","48","2015","4","20","1.4940206791011","11","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.54878086950259","-1.8603214506062","",""
"33.75","-123.5","77","88","2015","4","18","1.4290487525742","2","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.88298996740164","","",""
"33.75","-121","82","61","2019","4","27","1.812689506675","5","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.5452700362535","-0.23594800750532","",""
"33.75","-121.75","80","70","2016","4","15","1.1500828564711","13","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.239608077525","-0.14739447993071","",""
"33.75","-122","80","72","2016","4","15","1.1504352934682","13","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.2637780535983","","",""
"33.75","-118.5","87","34","2017","8","7","1.497548627025","6","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0858614751566","-0.66853141249316","",""
"33.75","-122.25","79","75","2016","4","15","1.2866173920794","13","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.1021012044027","","",""
"33.75","-123.5","77","88","2016","4","14","2.1293084642731","12","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.88298996740164","","",""
"33.81667","-121.84304","80","70","2020","10","20","1.7356455739507","12","","-0.168426955","","","","","","","","","","","","","","","-0.46554059301039","-0.18718298729103","-0.84141181625064","0.2026277467214","-0.71810173325003","-0.096195005002515","-1.0376765875973","2.0525822797145","-0.87076122773873","-0.65885466669752","","","",""
"33.81667","-121.84304","80","70","2020","10","21","1.8120035120635","13","","","","","","","","","0.046777783056138","-0.33306821076381","-0.3977970822949","","","","","","","","","","","","","","","","","","",""
"33.81667","-121.84304","80","70","1996","2","12","1.4531935433377","1","0.64011269875079","-0.224603844","","","","","","","","","","","","","","-0.007050161","","","","","","","","","","","","","",""
"33.81667","-121.84304","80","70","1984","10","10","2.548294534459","2","0.19235798769279","-0.077455391","0.303900865","","","","","","","","","","","","","0.327952327","","","","","","","","","","","","","",""
"33.81667","-121.84304","80","70","1984","10","11","2.3418605910285","3","0.22434291753024","-0.143509342","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.81667","-121.84304","80","70","2014","11","19","1.5445340300271","2","0.25345402862536","-0.017012541","0.047768444","","","","","","","","","0.3383088668718","0.15652347255658","0.032102303510063","-0.15003116794345","-0.393583505","-0.59648536579204","-0.011022177969078","-0.84141181625064","-0.79696067820114","-0.73471017487699","-1.0581620441786","-0.30299860572174","1.5744165393533","-0.87076122773873","-0.65885466669752","","","",""
"33.81667","-121.84304","80","70","2014","7","18","2.2364633118958","2","-0.05865613839189","0.041199889","","","","","","","","0.11899303310284","0.29633065103304","0.10192504256307","0.60660009762836","0.38159023129963","0.0084465737058679","0.89689264","-1.3313606343803","-0.3368947860831","-0.91838780495246","-0.42544311589566","-1.0832339868602","-0.48680834521993","-0.75322164941719","1.4624042841657","1.4617298345387","-0.0017389455131496","","","",""
"33.82286","-118.62873","87","35","2014","3","8","1.5786919091571","2","","","","0.13625263949239","0.39000541033542","0.12771371951936","0.51496681835921","0.68404116143887","","","","","","","","","","","","","","","","","","","","","",""
"33.82286","-118.62873","87","35","2017","8","7","1.5146173749525","7","0.22985825616991","0.174458221","","0.1524596933887","0.13316939385749","0.4486661201737","0.3695055225937","0.3597080859262","","","","-0.12209349351946","0.036212157260581","0.026038746547418","-0.10689934896526","","","","","","","","","","","","","","",""
"33.82286","-118.62873","87","35","1987","5","6","2.1067644811707","3","0.75706346359745","-0.086124839","-0.273831436","","","","","","","","","","","","","0.065965574","","","","","","","","","","","","","",""
"33.82286","-118.62873","87","35","2003","7","22","1.4822819422735","5","","","","","","","","","","","","","","","","0.152661127","","","","","","","","","","","","","",""
"33.82286","-118.62873","87","35","1997","9","26","1.4288926219473","5","","","","","","","","","","","","","","","","-0.51155558","","","","","","","","","","","","","",""
"33.82286","-118.62873","87","35","2003","7","23","1.4387816224878","6","-0.07616156471545","0.053946133","","","","","","","0.28765042387909","0.93697244927858","0.3795613056837","","","","","","","","","","","","","","","","","","",""
"33.82333","-118.6283","87","35","1987","5","6","2.1067644811707","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.3231764081156","0.22081631488519"
"33.82333333","-118.6283333","87","35","2017","8","7","1.5146173749525","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6181039773561","0.61076205677337"
"33.82333333","-118.63","87","35","2003","7","22","1.4822819422735","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.14586642181716"
"33.87833","-120.1333","83","51","1984","7","15","1.9375141530842","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.4963781810419","0.26771645524978"
"33.87833","-120.1333","83","51","1987","5","10","1.4556056341823","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.4230215950887","0.21812122716182"
"33.87833333","-120.1333333","83","51","2014","11","18","1.5277794386654","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2159646661562","-0.11693191510878"
"33.87842","-120.13258","83","51","2014","11","18","1.5277794386654","4","0.17434920327428","-0.193623747","","-0.23547272207394","-0.015475737350843","-0.15657660274559","-0.18624984342733","-0.29618147152584","","","","0.39013222010104","0.11111551306349","0.063670470616797","-0.07941291694993","-0.064293758","","","","","","","","","","","","","",""
"33.87842","-120.13258","83","51","1987","5","10","1.4556056341823","5","-0.13359318183427","-0.748696241","","","","","","","","","","","","","","-0.32386028","","","","","","","","","","","","","",""
